logfc,adjpv,entrez,symbol
0.0976417,0.999739,1201,CLN3
-0.239293,0.781055,1203,CLN5
-0.0685605,0.999739,1207,CLNS1A
0.0264339,0.999739,1209,CLPTM1
-0.201974,0.869286,1211,CLTA
-0.342777,0.510969,1212,CLTB
0.0985187,0.999739,165055,CCDC138
-0.198354,0.918524,1213,CLTC
-0.936429,0.0962776,132299,OCIAD2
1.18386,0.468659,1230,CCR1
0.983395,0.422241,1236,CCR7
0.137457,0.999739,1241,LTB4R
-0.431697,0.694182,132320,SCLT1
-0.0250477,0.999739,132321,C4orf33
-1.15571,0.00192303,132332,TMEM155
0.219288,0.908765,1263,PLK3
0.0965783,0.999739,1264,CNN1
-0.0813232,0.999739,1265,CNN2
-0.515354,0.163834,1266,CNN3
-0.0502423,0.999739,1267,CNP
0.671616,0.582771,1272,CNTN1
1.53682,0.0844116,1282,COL4A1
1.03294,0.268246,1284,COL4A2
0.819048,0.47083,1285,COL4A3
0.884165,0.0595577,1286,COL4A4
0.718046,0.091318,1287,COL4A5
2.87395,0.00625935,1288,COL4A6
0.893203,0.160435,1289,COL5A1
0.207749,0.973271,1290,COL5A2
0.593155,0.551784,1293,COL6A3
0.152815,0.972711,1294,COL7A1
-0.0878791,0.999739,1295,COL8A1
-0.0108551,0.999739,1296,COL8A2
-0.114561,0.999739,1298,COL9A2
0.534244,0.999739,1300,COL10A1
-0.111789,0.999739,1301,COL11A1
-0.0854512,0.999739,1303,COL12A1
-0.531906,0.47239,1305,COL13A1
2.26486,0.00351547,1306,COL15A1
1.05916,0.00192303,1307,COL16A1
-0.941396,0.517034,1311,COMP
-0.203574,0.918674,1312,COMT
-0.254752,0.936938,1314,COPA
-0.273095,0.707144,1315,COPB1
-0.736263,0.00867651,1316,KLF6
-0.168992,0.926817,1317,SLC31A1
-0.322818,0.743559,1318,SLC31A2
0.229112,0.92146,1326,MAP3K8
0.0290952,0.999739,1327,COX4I1
-0.166577,0.924984,1329,COX5B
-0.215242,0.826794,1337,COX6A1
-0.115267,0.990399,1340,COX6B1
-0.0976396,0.999739,1345,COX6C
-0.60418,0.0917744,1346,COX7A1
-0.274223,0.693744,1347,COX7A2
-0.276789,0.705476,1349,COX7B
-0.0895122,0.999739,1350,COX7C
-0.259138,0.708335,1351,COX8A
-0.0131025,0.999739,1352,COX10
-0.234917,0.949501,1353,COX11
-0.13272,0.999739,1355,COX15
0.543936,0.934945,1356,CP
0.197334,0.999739,132430,PABPC4L
0.324939,0.620776,1362,CPD
1.2131,0.00192303,1363,CPE
0.833063,0.638512,1364,CLDN4
0.4942,0.999739,1366,CLDN7
0.43427,0.548709,1368,CPM
-0.0309737,0.999739,1371,CPOX
-0.268564,0.882498,1373,CPS1
-0.140865,0.975573,165215,FAM171B
-0.793795,0.00351547,1374,CPT1A
-0.484841,0.982354,1375,CPT1B
-0.0022936,0.999739,1376,CPT2
0.00738218,0.999739,1382,CRABP2
0.0119382,0.999739,1384,CRAT
0.184881,0.909277,1385,CREB1
